ibge7,ibge6,nome,uf,slug,n_ubs
2201309,220130,Barreiras do Piauí,PI,barreiras_do_piaui,3
1300508,130050,Barreirinha,AM,barreirinha,32
2101707,210170,Barreirinhas,MA,barreirinhas,27
2601409,260140,Barreiros,PE,barreiros,17
3505500,350550,Barretos,SP,barretos,19
3505609,350560,Barrinha,SP,barrinha,10
2302008,230200,Barro,CE,barro,16
2903235,290323,Barro Alto,BA,barro_alto,9
5203203,520320,Barro Alto,GO,barro_alto,3
2201408,220140,Barro Duro,PI,barro_duro,4
2903300,290330,Barro Preto,BA,barro_preto,5
2903276,290327,Barrocas,BA,barrocas,17
1703107,170310,Barrolândia,TO,barrolandia,2
2302057,230205,Barroquinha,CE,barroquinha,8
4302006,430200,Barros Cassal,RS,barros_cassal,6
3105905,310590,Barroso,MG,barroso,7
3505708,350570,Barueri,SP,barueri,24
3505807,350580,Bastos,SP,bastos,6
5001904,500190,Bataguassu,MS,bataguassu,12
2700706,270070,Batalha,AL,batalha,9
2201507,220150,Batalha,PI,batalha,20
3505906,350590,Batatais,SP,batatais,11
5002001,500200,Batayporã,MS,bataypora,6
2302107,230210,Baturité,CE,baturite,18
3506003,350600,Bauru,SP,bauru,34
2501807,250180,Bayeux,PB,bayeux,32
3506102,350610,Bebedouro,SP,bebedouro,19
2302206,230220,Beberibe,CE,beberibe,24
2302305,230230,Bela Cruz,CE,bela_cruz,20
5002100,500210,Bela Vista,MS,bela_vista,8
4102752,410275,Bela Vista da Caroba,PR,bela_vista_da_caroba,4
5203302,520330,Bela Vista de Goiás,GO,bela_vista_de_goias,12
3106002,310600,Bela Vista de Minas,MG,bela_vista_de_minas,5
2101772,210177,Bela Vista do Maranhão,MA,bela_vista_do_maranhao,10
4102802,410280,Bela Vista do Paraíso,PR,bela_vista_do_paraiso,5
2201556,220155,Bela Vista do Piauí,PI,bela_vista_do_piaui,2
4202131,420213,Bela Vista do Toldo,SC,bela_vista_do_toldo,8
2101731,210173,Belágua,MA,belagua,6
1501402,150140,Belém,PA,belem,108
2501906,250190,Belém,PB,belem,15
2700805,270080,Belém,AL,belem,5
2601508,260150,Belém de Maria,PE,belem_de_maria,11
2502003,250200,Belém do Brejo do Cruz,PB,belem_do_brejo_do_cruz,10
2201572,220157,Belém do Piauí,PI,belem_do_piaui,3
2601607,260160,Belém do São Francisco,PE,belem_do_sao_francisco,12
3300456,330045,Belford Roxo,RJ,belford_roxo,58
3106101,310610,Belmiro Braga,MG,belmiro_braga,5
2903409,290340,Belmonte,BA,belmonte,11
4202156,420215,Belmonte,SC,belmonte,1
2903508,290350,Belo Campo,BA,belo_campo,6
3106200,310620,Belo Horizonte,MG,belo_horizonte,169
2601706,260170,Belo Jardim,PE,belo_jardim,37
2700904,270090,Belo Monte,AL,belo_monte,6
3106309,310630,Belo Oriente,MG,belo_oriente,13
3106408,310640,Belo Vale,MG,belo_vale,5
1501451,150145,Belterra,PA,belterra,12
2201606,220160,Beneditinos,PI,beneditinos,15
2101806,210180,Benedito Leite,MA,benedito_leite,5
4202206,420220,Benedito Novo,SC,benedito_novo,5
1501501,150150,Benevides,PA,benevides,18
1300607,130060,Benjamin Constant,AM,benjamin_constant,6
4302055,430205,Benjamin Constant do Sul,RS,benjamin_constant_do_sul,1
3506201,350620,Bento de Abreu,SP,bento_de_abreu,2
2401602,240160,Bento Fernandes,RN,bento_fernandes,2
4302105,430210,Bento Gonçalves,RS,bento_goncalves,27
2101905,210190,Bequimão,MA,bequimao,15
3106507,310650,Berilo,MG,berilo,7
3106655,310665,Berizal,MG,berizal,3
2502052,250205,Bernardino Batista,PB,bernardino_batista,3
3506300,350630,Bernardino de Campos,SP,bernardino_de_campos,6
2101939,210193,Bernardo do Mearim,MA,bernardo_do_mearim,9
1703206,170320,Bernardo Sayão,TO,bernardo_sayao,1
3506359,350635,Bertioga,SP,bertioga,8
2201705,220170,Bertolínia,PI,bertolinia,6
3106606,310660,Bertópolis,MG,bertopolis,3
1300631,130063,Beruri,AM,beruri,4
2601805,260180,Betânia,PE,betania,12
2201739,220173,Betânia do Piauí,PI,betania_do_piaui,3
3106705,310670,Betim,MG,betim,43
2601904,260190,Bezerros,PE,bezerros,29
3106804,310680,Bias Fortes,MG,bias_fortes,4
3106903,310690,Bicas,MG,bicas,6
4202305,420230,Biguaçu,SC,biguacu,22
3506409,350640,Bilac,SP,bilac,1
3107000,310700,Biquinhas,MG,biquinhas,2
3506508,350650,Birigui,SP,birigui,13
3506607,350660,Biritiba Mirim,SP,biritiba_mirim,6
2903607,290360,Biritinga,BA,biritinga,13
4102901,410290,Bituruna,PR,bituruna,13
4202404,420240,Blumenau,SC,blumenau,81
4103008,410300,Boa Esperança,PR,boa_esperanca,3
3201001,320100,Boa Esperança,ES,boa_esperanca,12
3107109,310710,Boa Esperança,MG,boa_esperanca,17
4103024,410302,Boa Esperança do Iguaçu,PR,boa_esperanca_do_iguacu,2
5101837,510183,Boa Esperança do Norte,MT,boa_esperanca_do_norte,3
3506706,350670,Boa Esperança do Sul,SP,boa_esperanca_do_sul,4
2201770,220177,Boa Hora,PI,boa_hora,3
2903706,290370,Boa Nova,BA,boa_nova,9
2502102,250210,Boa Ventura,PB,boa_ventura,5
4103040,410304,Boa Ventura de São Roque,PR,boa_ventura_de_sao_roque,6
2302404,230240,Boa Viagem,CE,boa_viagem,23
2502151,250215,Boa Vista,PB,boa_vista,5
1400100,140010,Boa Vista,RR,boa_vista,57
4103057,410305,Boa Vista da Aparecida,PR,boa_vista_da_aparecida,6
4302154,430215,Boa Vista das Missões,RS,boa_vista_das_missoes,2
4302204,430220,Boa Vista do Buricá,RS,boa_vista_do_burica,6
4302220,430222,Boa Vista do Cadeado,RS,boa_vista_do_cadeado,1
2101970,210197,Boa Vista do Gurupi,MA,boa_vista_do_gurupi,4
4302238,430223,Boa Vista do Incra,RS,boa_vista_do_incra,1
1300680,130068,Boa Vista do Ramos,AM,boa_vista_do_ramos,5
4302253,430225,Boa Vista do Sul,RS,boa_vista_do_sul,3
2903805,290380,Boa Vista do Tupim,BA,boa_vista_do_tupim,17
2701001,270100,Boca da Mata,AL,boca_da_mata,11
1300706,130070,Boca do Acre,AM,boca_do_acre,5
2201804,220180,Bocaina,PI,bocaina,9
3506805,350680,Bocaina,SP,bocaina,4
3107208,310720,Bocaina de Minas,MG,bocaina_de_minas,3
4202438,420243,Bocaina do Sul,SC,bocaina_do_sul,2
3107307,310730,Bocaiúva,MG,bocaiuva,19
4103107,410310,Bocaiúva do Sul,PR,bocaiuva_do_sul,4
2401651,240165,Bodó,RN,bodo,4
2602001,260200,Bodocó,PE,bodoco,14
5002159,500215,Bodoquena,MS,bodoquena,5
3506904,350690,Bofete,SP,bofete,7
3507001,350700,Boituva,SP,boituva,12
2602100,260210,Bom Conselho,PE,bom_conselho,19
3107406,310740,Bom Despacho,MG,bom_despacho,19
2602209,260220,Bom Jardim,PE,bom_jardim,27
2102002,210200,Bom Jardim,MA,bom_jardim,24
3300506,330050,Bom Jardim,RJ,bom_jardim,14
4202503,420250,Bom Jardim da Serra,SC,bom_jardim_da_serra,4
5203401,520340,Bom Jardim de Goiás,GO,bom_jardim_de_goias,5
3107505,310750,Bom Jardim de Minas,MG,bom_jardim_de_minas,3
2201903,220190,Bom Jesus,PI,bom_jesus,15
2401701,240170,Bom Jesus,RN,bom_jesus,10
2502201,250220,Bom Jesus,PB,bom_jesus,2
4202537,420253,Bom Jesus,SC,bom_jesus,1
4302303,430230,Bom Jesus,RS,bom_jesus,4
2903904,290390,Bom Jesus da Lapa,BA,bom_jesus_da_lapa,31
3107604,310760,Bom Jesus da Penha,MG,bom_jesus_da_penha,3
2903953,290395,Bom Jesus da Serra,BA,bom_jesus_da_serra,5
2102036,210203,Bom Jesus das Selvas,MA,bom_jesus_das_selvas,12
5203500,520350,Bom Jesus de Goiás,GO,bom_jesus_de_goias,8
3107703,310770,Bom Jesus do Amparo,MG,bom_jesus_do_amparo,3
5101852,510185,Bom Jesus do Araguaia,MT,bom_jesus_do_araguaia,4
3107802,310780,Bom Jesus do Galho,MG,bom_jesus_do_galho,8
3300605,330060,Bom Jesus do Itabapoana,RJ,bom_jesus_do_itabapoana,38
4202578,420257,Bom Jesus do Oeste,SC,bom_jesus_do_oeste,1
4103156,410315,Bom Jesus do Sul,PR,bom_jesus_do_sul,1
1703305,170330,Bom Jesus do Tocantins,TO,bom_jesus_do_tocantins,2
1501576,150157,Bom Jesus do Tocantins,PA,bom_jesus_do_tocantins,7
3507100,350710,Bom Jesus dos Perdões,SP,bom_jesus_dos_perdoes,3
2102077,210207,Bom Lugar,MA,bom_lugar,9
4302352,430235,Bom Princípio,RS,bom_principio,4
2201919,220191,Bom Princípio do Piauí,PI,bom_principio_do_piaui,3
4302378,430237,Bom Progresso,RS,bom_progresso,1
3107901,310790,Bom Repouso,MG,bom_repouso,6
4202602,420260,Bom Retiro,SC,bom_retiro,4
4302402,430240,Bom Retiro do Sul,RS,bom_retiro_do_sul,6
4103206,410320,Bom Sucesso,PR,bom_sucesso,4
3108008,310800,Bom Sucesso,MG,bom_sucesso,10
2502300,250230,Bom Sucesso,PB,bom_sucesso,3
3507159,350715,Bom Sucesso de Itararé,SP,bom_sucesso_de_itarare,2
4103222,410322,Bom Sucesso do Sul,PR,bom_sucesso_do_sul,3
4202453,420245,Bombinhas,SC,bombinhas,10
1400159,140015,Bonfim,RR,bonfim,12
3108107,310810,Bonfim,MG,bonfim,2
2201929,220192,Bonfim do Piauí,PI,bonfim_do_piaui,2
5203559,520355,Bonfinópolis,GO,bonfinopolis,4
3108206,310820,Bonfinópolis de Minas,MG,bonfinopolis_de_minas,3
2904001,290400,Boninal,BA,boninal,18
2904050,290405,Bonito,BA,bonito,12
2602308,260230,Bonito,PE,bonito,22
1501600,150160,Bonito,PA,bonito,9
5002209,500220,Bonito,MS,bonito,7
3108255,310825,Bonito de Minas,MG,bonito_de_minas,12
2502409,250240,Bonito de Santa Fé,PB,bonito_de_santa_fe,7
5203575,520357,Bonópolis,GO,bonopolis,3
2502508,250250,Boqueirão,PB,boqueirao,11
4302451,430245,Boqueirão do Leão,RS,boqueirao_do_leao,1
2201945,220194,Boqueirão do Piauí,PI,boqueirao_do_piaui,5
2800670,280067,Boquim,SE,boquim,16
2904100,290410,Boquira,BA,boquira,23
3507209,350720,Borá,SP,bora,1
3507308,350730,Boracéia,SP,boraceia,2
1300805,130080,Borba,AM,borba,9
2502706,250270,Borborema,PB,borborema,5
3507407,350740,Borborema,SP,borborema,9
3108305,310830,Borda da Mata,MG,borda_da_mata,7
3507456,350745,Borebi,SP,borebi,2
4103305,410330,Borrazópolis,PR,borrazopolis,3
4302501,430250,Bossoroca,RS,bossoroca,7
3108404,310840,Botelhos,MG,botelhos,10
3507506,350750,Botucatu,SP,botucatu,28
3108503,310850,Botumirim,MG,botumirim,5
2904209,290420,Botuporã,BA,botupora,14
4202701,420270,Botuverá,SC,botuvera,4
4302584,430258,Bozano,RS,bozano,1
4202800,420280,Braço do Norte,SC,braco_do_norte,17
4202859,420285,Braço do Trombudo,SC,braco_do_trombudo,5
4302600,430260,Braga,RS,braga,2
1501709,150170,Bragança,PA,braganca,39
3507605,350760,Bragança Paulista,SP,braganca_paulista,35
4103354,410335,Braganey,PR,braganey,4
2701100,270110,Branquinha,AL,branquinha,6
3108701,310870,Brás Pires,MG,bras_pires,3
1501725,150172,Brasil Novo,PA,brasil_novo,12
5002308,500230,Brasilândia,MS,brasilandia,7
3108552,310855,Brasilândia de Minas,MG,brasilandia_de_minas,9
4103370,410337,Brasilândia do Sul,PR,brasilandia_do_sul,5
1703602,170360,Brasilândia do Tocantins,TO,brasilandia_do_tocantins,1
1200104,120010,Brasiléia,AC,brasileia,11
2201960,220196,Brasileira,PI,brasileira,4
5300108,530010,Brasília,DF,brasilia,211
3108602,310860,Brasília de Minas,MG,brasilia_de_minas,19
5101902,510190,Brasnorte,MT,brasnorte,17
3507704,350770,Braúna,SP,brauna,1
3108800,310880,Braúnas,MG,braunas,3
5203609,520360,Brazabrantes,GO,brazabrantes,4
3108909,310890,Brazópolis,MG,brazopolis,10
2602407,260240,Brejão,PE,brejao,9
3201159,320115,Brejetuba,ES,brejetuba,7
2602506,260250,Brejinho,PE,brejinho,5
2401800,240180,Brejinho,RN,brejinho,11
1703701,170370,Brejinho de Nazaré,TO,brejinho_de_nazare,2
2102101,210210,Brejo,MA,brejo,14
3507753,350775,Brejo Alegre,SP,brejo_alegre,2
2602605,260260,Brejo da Madre de Deus,PE,brejo_da_madre_de_deus,16
2102150,210215,Brejo de Areia,MA,brejo_de_areia,6
2502805,250280,Brejo do Cruz,PB,brejo_do_cruz,8
2201988,220198,Brejo do Piauí,PI,brejo_do_piaui,2
2502904,250290,Brejo dos Santos,PB,brejo_dos_santos,3
2800704,280070,Brejo Grande,SE,brejo_grande,4
1501758,150175,Brejo Grande do Araguaia,PA,brejo_grande_do_araguaia,9
2302503,230250,Brejo Santo,CE,brejo_santo,25
2904308,290430,Brejões,BA,brejoes,7
2904407,290440,Brejolândia,BA,brejolandia,5
1501782,150178,Breu Branco,PA,breu_branco,21
1501808,150180,Breves,PA,breves,46
5203807,520380,Britânia,GO,britania,2
4302659,430265,Brochier,RS,brochier,3
3507803,350780,Brodowski,SP,brodowski,6
3507902,350790,Brotas,SP,brotas,7
2904506,290450,Brotas de Macaúbas,BA,brotas_de_macaubas,16
3109006,310900,Brumadinho,MG,brumadinho,19
2904605,290460,Brumado,BA,brumado,23
4202875,420287,Brunópolis,SC,brunopolis,2
4202909,420290,Brusque,SC,brusque,35
3109105,310910,Bueno Brandão,MG,bueno_brandao,5
3109204,310920,Buenópolis,MG,buenopolis,5
2602704,260270,Buenos Aires,PE,buenos_aires,7
2904704,290470,Buerarema,BA,buerarema,9
3109253,310925,Bugre,MG,bugre,6
2602803,260280,Buíque,PE,buique,28
1200138,120013,Bujari,AC,bujari,6
1501907,150190,Bujaru,PA,bujaru,13
3508009,350800,Buri,SP,buri,11
3508108,350810,Buritama,SP,buritama,2
2102200,210220,Buriti,MA,buriti,20
5203906,520390,Buriti Alegre,GO,buriti_alegre,3
2102309,210230,Buriti Bravo,MA,buriti_bravo,12
5203939,520393,Buriti de Goiás,GO,buriti_de_goias,2
1703800,170380,Buriti do Tocantins,TO,buriti_do_tocantins,7
2202000,220200,Buriti dos Lopes,PI,buriti_dos_lopes,13
2202026,220202,Buriti dos Montes,PI,buriti_dos_montes,4
2102325,210232,Buriticupu,MA,buriticupu,25
5203962,520396,Buritinópolis,GO,buritinopolis,2
2904753,290475,Buritirama,BA,buritirama,7
2102358,210235,Buritirana,MA,buritirana,10
1100452,110045,Buritis,RO,buritis,6
3109303,310930,Buritis,MG,buritis,13
3508207,350820,Buritizal,SP,buritizal,2
3109402,310940,Buritizeiro,MG,buritizeiro,14
4302709,430270,Butiá,RS,butia,10
1300839,130083,Caapiranga,AM,caapiranga,8
2503001,250300,Caaporã,PB,caapora,13
5002407,500240,Caarapó,MS,caarapo,9
2904803,290480,Caatiba,BA,caatiba,6
2503100,250310,Cabaceiras,PB,cabaceiras,5
2904852,290485,Cabaceiras do Paraguaçu,BA,cabaceiras_do_paraguacu,13
3109451,310945,Cabeceira Grande,MG,cabeceira_grande,2
5204003,520400,Cabeceiras,GO,cabeceiras,3
2202059,220205,Cabeceiras do Piauí,PI,cabeceiras_do_piaui,8
2503209,250320,Cabedelo,PB,cabedelo,23
1100031,110003,Cabixi,RO,cabixi,8
2602902,260290,Cabo de Santo Agostinho,PE,cabo_de_santo_agostinho,55
3300704,330070,Cabo Frio,RJ,cabo_frio,42
3109501,310950,Cabo Verde,MG,cabo_verde,6
3508306,350830,Cabrália Paulista,SP,cabralia_paulista,2
3508405,350840,Cabreúva,SP,cabreuva,8
2603009,260300,Cabrobó,PE,cabrobo,22
4203006,420300,Caçador,SC,cacador,20
3508504,350850,Caçapava,SP,cacapava,29
4302808,430280,Caçapava do Sul,RS,cacapava_do_sul,19
1100601,110060,Cacaulândia,RO,cacaulandia,7
4302907,430290,Cacequi,RS,cacequi,7
5102504,510250,Cáceres,MT,caceres,35
2904902,290490,Cachoeira,BA,cachoeira,13
5204102,520410,Cachoeira Alta,GO,cachoeira_alta,6
3109600,310960,Cachoeira da Prata,MG,cachoeira_da_prata,1
5204201,520420,Cachoeira de Goiás,GO,cachoeira_de_goias,1
3109709,310970,Cachoeira de Minas,MG,cachoeira_de_minas,3
3102704,310270,Cachoeira de Pajeú,MG,cachoeira_de_pajeu,6
1502004,150200,Cachoeira do Arari,PA,cachoeira_do_arari,15
1501956,150195,Cachoeira do Piriá,PA,cachoeira_do_piria,17
4303004,430300,Cachoeira do Sul,RS,cachoeira_do_sul,32
2503308,250330,Cachoeira dos Índios,PB,cachoeira_dos_indios,14
3109808,310980,Cachoeira Dourada,MG,cachoeira_dourada,1
5204250,520425,Cachoeira Dourada,GO,cachoeira_dourada,4
2102374,210237,Cachoeira Grande,MA,cachoeira_grande,5
3508603,350860,Cachoeira Paulista,SP,cachoeira_paulista,13
3300803,330080,Cachoeiras de Macacu,RJ,cachoeiras_de_macacu,29
4303103,430310,Cachoeirinha,RS,cachoeirinha,22
1703826,170382,Cachoeirinha,TO,cachoeirinha,1
2603108,260310,Cachoeirinha,PE,cachoeirinha,9
3201209,320120,Cachoeiro de Itapemirim,ES,cachoeiro_de_itapemirim,48
2503407,250340,Cacimba de Areia,PB,cacimba_de_areia,8
2503506,250350,Cacimba de Dentro,PB,cacimba_de_dentro,8
2503555,250355,Cacimbas,PB,cacimbas,4
2701209,270120,Cacimbinhas,AL,cacimbinhas,9
4303202,430320,Cacique Doble,RS,cacique_doble,4
1100049,110004,Cacoal,RO,cacoal,16
3508702,350870,Caconde,SP,caconde,7
5204300,520430,Caçu,GO,cacu,7
2905008,290500,Caculé,BA,cacule,10
2905107,290510,Caém,BA,caem,6
3109907,310990,Caetanópolis,MG,caetanopolis,2
2905156,290515,Caetanos,BA,caetanos,9
3110004,311000,Caeté,MG,caete,11
2603207,260320,Caetés,PE,caetes,15
2905206,290520,Caetité,BA,caetite,16
2905305,290530,Cafarnaum,BA,cafarnaum,14
4103404,410340,Cafeara,PR,cafeara,1
4103453,410345,Cafelândia,PR,cafelandia,7
3508801,350880,Cafelândia,SP,cafelandia,7
4103479,410347,Cafezal do Sul,PR,cafezal_do_sul,5
3508900,350890,Caiabu,SP,caiabu,2
3110103,311010,Caiana,MG,caiana,7
5204409,520440,Caiapônia,GO,caiaponia,6
4303301,430330,Caibaté,RS,caibate,3
4203105,420310,Caibi,SC,caibi,4
4303400,430340,Caiçara,RS,caicara,4
2503605,250360,Caiçara,PB,caicara,5
2401859,240185,Caiçara do Norte,RN,caicara_do_norte,3
2401909,240190,Caiçara do Rio do Vento,RN,caicara_do_rio_do_vento,5
2402006,240200,Caicó,RN,caico,31
3509007,350900,Caieiras,SP,caieiras,19
2905404,290540,Cairu,BA,cairu,13
3509106,350910,Caiuá,SP,caiua,5
3509205,350920,Cajamar,SP,cajamar,12
2102408,210240,Cajapió,MA,cajapio,4
2102507,210250,Cajari,MA,cajari,6
3509254,350925,Cajati,SP,cajati,11
2503704,250370,Cajazeiras,PB,cajazeiras,46
2202075,220207,Cajazeiras do Piauí,PI,cajazeiras_do_piaui,10
2503753,250375,Cajazeirinhas,PB,cajazeirinhas,2
3509304,350930,Cajobi,SP,cajobi,3
2701308,270130,Cajueiro,AL,cajueiro,8
2202083,220208,Cajueiro da Praia,PI,cajueiro_da_praia,4
3110202,311020,Cajuri,MG,cajuri,2
3509403,350940,Cajuru,SP,cajuru,14
2603306,260330,Calçado,PE,calcado,6
1600204,160020,Calçoene,AP,calcoene,9
3110301,311030,Caldas,MG,caldas,7
2503803,250380,Caldas Brandão,PB,caldas_brandao,4
5204508,520450,Caldas Novas,GO,caldas_novas,24
5204557,520455,Caldazinha,GO,caldazinha,1
2905503,290550,Caldeirão Grande,BA,caldeirao_grande,5
2202091,220209,Caldeirão Grande do Piauí,PI,caldeirao_grande_do_piaui,5
4103503,410350,Califórnia,PR,california,4
4203154,420315,Calmon,SC,calmon,3
2603405,260340,Calumbi,PE,calumbi,7
2905602,290560,Camacan,BA,camacan,14
2905701,290570,Camaçari,BA,camacari,45
3110400,311040,Camacho,MG,camacho,3
2503902,250390,Camalaú,PB,camalau,4
2905800,290580,Camamu,BA,camamu,19
3110509,311050,Camanducaia,MG,camanducaia,9
5002605,500260,Camapuã,MS,camapua,10
4303509,430350,Camaquã,RS,camaqua,28
2603454,260345,Camaragibe,PE,camaragibe,46
4303558,430355,Camargo,RS,camargo,2
4103602,410360,Cambará,PR,cambara,7
4303608,430360,Cambará do Sul,RS,cambara_do_sul,5
4103701,410370,Cambé,PR,cambe,14
4103800,410380,Cambira,PR,cambira,4
4203204,420320,Camboriú,SC,camboriu,14
3300902,330090,Cambuci,RJ,cambuci,13
3110608,311060,Cambuí,MG,cambui,15
3110707,311070,Cambuquira,MG,cambuquira,7
1502103,150210,Cametá,PA,cameta,34
2302602,230260,Camocim,CE,camocim,28
2603504,260350,Camocim de São Félix,PE,camocim_de_sao_felix,12
3110806,311080,Campanário,MG,campanario,2
3110905,311090,Campanha,MG,campanha,8
3111002,311100,Campestre,MG,campestre,10
2701357,270135,Campestre,AL,campestre,3
4303673,430367,Campestre da Serra,RS,campestre_da_serra,4
5204607,520460,Campestre de Goiás,GO,campestre_de_goias,1
2102556,210255,Campestre do Maranhão,MA,campestre_do_maranhao,5
4103909,410390,Campina da Lagoa,PR,campina_da_lagoa,9
4303707,430370,Campina das Missões,RS,campina_das_missoes,2
3509452,350945,Campina do Monte Alegre,SP,campina_do_monte_alegre,3
4103958,410395,Campina do Simão,PR,campina_do_simao,3
2504009,250400,Campina Grande,PB,campina_grande,108
4104006,410400,Campina Grande do Sul,PR,campina_grande_do_sul,14
3111101,311110,Campina Verde,MG,campina_verde,8
5204656,520465,Campinaçu,GO,campinacu,1
5102603,510260,Campinápolis,MT,campinapolis,3
3509502,350950,Campinas,SP,campinas,75
2202109,220210,Campinas do Piauí,PI,campinas_do_piaui,5
4303806,430380,Campinas do Sul,RS,campinas_do_sul,1
5204706,520470,Campinorte,GO,campinorte,8
4203303,420330,Campo Alegre,SC,campo_alegre,4
2701407,270140,Campo Alegre,AL,campo_alegre,19
5204805,520480,Campo Alegre de Goiás,GO,campo_alegre_de_goias,6
2905909,290590,Campo Alegre de Lourdes,BA,campo_alegre_de_lourdes,10
2202117,220211,Campo Alegre do Fidalgo,PI,campo_alegre_do_fidalgo,3
3111150,311115,Campo Azul,MG,campo_azul,4
3111200,311120,Campo Belo,MG,campo_belo,18
4203402,420340,Campo Belo do Sul,SC,campo_belo_do_sul,3
4303905,430390,Campo Bom,RS,campo_bom,19
4104055,410405,Campo Bonito,PR,campo_bonito,3
2801009,280100,Campo do Brito,SE,campo_do_brito,15
3111309,311130,Campo do Meio,MG,campo_do_meio,6
4104105,410410,Campo do Tenente,PR,campo_do_tenente,6
4203501,420350,Campo Erê,SC,campo_ere,6
3111408,311140,Campo Florido,MG,campo_florido,2
2906006,290600,Campo Formoso,BA,campo_formoso,35
2701506,270150,Campo Grande,AL,campo_grande,8
2401305,240130,Campo Grande,RN,campo_grande,5
5002704,500270,Campo Grande,MS,campo_grande,82
2202133,220213,Campo Grande do Piauí,PI,campo_grande_do_piaui,5
4104204,410420,Campo Largo,PR,campo_largo,20
2202174,220217,Campo Largo do Piauí,PI,campo_largo_do_piaui,7
5204854,520485,Campo Limpo de Goiás,GO,campo_limpo_de_goias,2
3509601,350960,Campo Limpo Paulista,SP,campo_limpo_paulista,11
