CD_setor,V00644,V00645,V00646,V00647,V00648,V00649,V00650,V00651,V00652,V00653,V00654,V00655,V00656,V00657,V00658,V00659,V00660,V00661,V00662,V00663,V00664,V00665,V00666,V00667,V00668,V00669,V00670,V00671,V00672,V00673,V00674,V00675,V00676,V00677,V00678,V00679,V00680,V00681,V00682,V00683,V00684,V00685,V00686,V00687,V00688,V00689,V00690,V00691,V00692,V00693,V00694,V00695,V00696,V00697,V00698,V00699,V00700,V00701,V00702,V00703,V00704,V00705,V00706,V00707,V00708,V00709,V00710,V00711,V00712,V00713,V00714,V00715,V00716,V00717,V00718,V00719,V00720,V00721,V00722,V00723,V00724,V00725,V00726,V00727,V00728,V00729,V00730,V00731,V00732,V00733,V00734,V00735,V00736,V00737,V00738,V00739,V00740,V00741,V00742,V00743,V00744,V00745,V00746,V00747,V00748,V00749,V00750,V00751,V00752,V00753,V00754,V00755,V00756,V00757,V00758,V00759,V00760,V00761,V00762,V00763,V00764,V00765,V00766,V00767,V00768,V00769,V00770,V00771,V00772,V00773,V00774,V00775,V00776,V00777,V00778,V00779,V00780,V00781,V00782,V00783,V00784,V00785,V00786,V00787,V00788,V00789,V00790,V00791,V00792,V00793,V00794,V00795,V00796,V00797,V00798,V00799,V00800,V00801,V00802,V00803,V00804,V00805,V00806,V00807,V00808,V00809,V00810,V00811,V00812,V00813,V00814,V00815,V00816,V00817,V00818,V00819,V00820,V00821,V00822,V00823,V00824,V00825,V00826,V00827,V00828,V00829,V00830,V00831,V00832,V00833,V00834,V00835,V00836,V00837,V00838,V00839,V00840,V00841,V00842,V00843,V00844,V00845,V00846,V00847,V00848,V00849,V00850,V00851,V00852,V00853,V00854,V00855,V00856,V00857,V00858,V00859,V00860,V00861,V00862,V00863,V00864,V00865,V00866,V00867,V00868,V00869,V00870,V00871,V00872,V00873,V00874,V00875,V00876,V00877,V00878,V00879,V00880,V00881,V00882,V00883,V00884,V00885,V00886,V00887,V00888,V00889,V00890,V00891,V00892,V00893,V00894,V00895,V00896,V00897,V00898,V00899,V00900,V00901,V00902,V00903,V00904,V00905,V00906,V00907,V00908,V00909,V00910,V00911,V00912,V00913,V00914,V00915,V00916,V00917,V00918,V00919,V00920,V00921,V00922,V00923,V00924,V00925,V00926,V00927,V00928,V00929,V00930,V00931,V00932,V00933,V00934,V00935,V00936,V00937,V00938,V00939,V00940,V00941,V00942,V00943,V00944,V00945,V00946,V00947,V00948,V00949,V00950,V00951,V00952,V00953,V00954,V00955,V00956,V00957,V00958,V00959,V00960,V00961,V00962,V00963,V00964,V00965,V00966,V00967,V00968,V00969,V00970,V00971,V00972,V00973,V00974,V00975,V00976,V00977,V00978,V00979,V00980,V00981,V00982,V00983,V00984,V00985,V00986,V00987,V00988,V00989,V00990,V00991,V00992,V00993,V00994,V00995,V00996,V00997,V00998,V00999,V01000,V01001,V01002,V01003,V01004,V01005
431440705150028,38,43,37,22,55,46,42,36,46,40,39,68,28,20,9,0,9,0,27,10,0,6,0,25,5,0,7,0,16,3,0,3,0,35,12,0,8,0,34,8,0,4,0,25,9,0,8,0,28,5,0,3,0,28,10,0,8,0,32,5,0,3,0,36,,0,,0,63,,0,3,0,25,,0,,0,18,21,25,7,26,22,22,15,22,13,16,22,7,20,22,12,15,29,24,20,21,24,27,23,46,21,36,43,37,22,55,44,42,36,46,40,39,64,28,19,9,0,8,0,27,10,0,6,0,25,5,0,7,0,16,3,0,3,0,35,12,0,8,0,32,8,0,4,0,25,9,0,8,0,28,5,0,3,0,28,10,0,8,0,32,5,0,3,0,36,,0,,0,59,,0,3,0,25,,0,,0,16,21,25,7,26,20,22,15,22,13,16,21,7,20,22,12,15,29,24,20,21,24,27,23,43,21,116,,245,,171,4,62,,112,,57,,54,0,133,0,114,3,71,,24,0,0,0,21,,0,0,164,,47,0,0,0,34,0,0,0,152,4,10,0,0,0,9,0,0,0,532,8,387,7,81,0,0,0,64,,0,0,231,5,301,3,169,4,40,0,0,0,22,,0,0,218,3,41,0,0,0,42,0,0,0,,0,8,0,12,0,9,0,29,0,18,0,26,0,20,0,29,0,25,0,25,0,44,3,14,0,198,3,34,0,0,0,29,0,0,0,14,0,62,0,37,0,8,0,69,0,71,3,261,3,113,0,148,3,112,148,47,64,42,50,9,22,3,5,5,6,10,5,,0
431440705150029,6,,3,,6,6,,5,4,6,,4,,5,,0,0,0,,0,0,0,0,3,0,0,0,0,,0,0,0,0,3,,0,,0,5,,0,0,0,,0,0,0,0,5,0,0,0,0,3,,0,0,0,3,,0,,0,,0,0,0,0,3,,0,0,0,,0,0,0,0,4,0,,0,3,4,,3,,,,,0,,,,,3,,,,3,4,,3,,6,,3,,6,6,,4,4,6,,4,,5,,0,0,0,,0,0,0,0,3,0,0,0,0,,0,0,0,0,3,,0,,0,5,,0,0,0,,0,0,0,0,4,0,0,0,0,3,,0,0,0,3,,0,,0,,0,0,0,0,3,,0,0,0,,0,0,0,0,4,0,,0,3,4,,3,,,,,0,,,,,3,,,,3,4,,3,,11,0,23,,14,0,6,0,12,0,4,0,5,0,11,,10,0,10,0,,0,0,0,0,0,0,0,18,,3,0,0,0,,0,0,0,10,0,,0,0,0,,0,0,0,48,,38,,6,0,0,0,4,0,0,0,22,0,26,,17,0,3,0,0,0,,0,0,0,21,,3,0,0,0,,0,0,0,0,0,0,0,,0,,0,3,0,3,0,,0,,,3,0,4,0,,0,4,0,0,0,16,,4,0,0,0,3,0,0,0,,0,5,0,,0,0,0,8,,7,0,23,,8,0,15,,8,15,7,5,5,3,0,0,,0,0,,0,,0,0
431440705150030,36,27,34,32,20,24,18,12,21,13,12,11,,18,10,0,8,0,13,6,0,8,0,13,12,0,9,0,16,8,0,8,0,12,,0,6,0,19,3,0,,0,5,8,0,5,0,3,8,0,,0,13,3,0,5,0,5,7,0,,0,6,3,0,3,0,8,,0,,0,,0,0,0,0,15,14,21,11,8,14,10,4,12,5,4,4,,21,13,13,21,12,10,8,8,9,8,8,7,0,36,26,29,31,19,23,17,8,16,8,8,7,,18,10,0,8,0,12,6,0,8,0,10,11,0,8,0,15,8,0,8,0,12,,0,5,0,18,3,0,,0,5,8,0,4,0,3,4,0,,0,10,,0,5,0,,5,0,,0,4,3,0,,0,5,,0,0,0,,0,0,0,0,15,13,16,10,7,14,9,4,9,3,,4,,21,13,13,21,12,9,8,4,7,5,6,3,0,91,6,114,13,24,13,44,6,53,6,10,4,47,0,61,7,14,9,40,4,27,,0,0,24,,0,0,63,5,26,6,0,0,25,,0,0,12,8,10,,0,0,,3,0,0,229,32,115,17,63,9,0,0,51,6,0,0,107,16,122,16,56,11,25,,0,0,26,3,0,0,59,6,38,7,0,0,25,3,0,0,3,0,6,0,11,,16,0,10,0,11,,10,0,3,4,10,5,6,,5,4,6,,,0,51,8,25,9,0,0,22,,0,0,9,,26,3,6,,11,0,34,7,12,6,98,19,41,6,57,13,41,57,30,25,25,29,,,5,3,,,3,4,0,0
431440705150031,59,66,66,56,55,53,35,43,54,42,38,55,15,34,6,0,19,0,47,13,0,6,0,32,17,0,17,0,35,12,0,9,0,42,8,0,5,0,37,4,0,12,0,25,4,0,6,0,31,7,0,5,0,41,8,0,5,0,35,4,0,3,0,26,10,0,,0,47,4,0,4,0,12,,0,,0,25,27,33,28,24,27,14,20,22,20,18,25,6,34,39,33,28,31,26,21,23,32,22,20,30,9,56,65,63,56,55,51,32,40,54,42,38,54,15,32,6,0,18,0,47,12,0,6,0,31,15,0,17,0,35,12,0,9,0,42,8,0,5,0,37,4,0,10,0,23,3,0,6,0,30,6,0,4,0,41,8,0,5,0,35,4,0,3,0,26,10,0,,0,47,4,0,3,0,12,,0,,0,25,26,32,28,24,26,13,17,22,20,18,25,6,31,39,31,28,31,25,19,23,32,22,20,29,9,184,7,288,8,149,,83,,130,5,69,0,101,5,158,3,80,,110,3,33,3,0,0,41,,0,0,208,3,41,,0,0,39,3,0,0,120,0,20,0,0,0,9,,0,0,621,16,438,6,94,5,0,0,89,5,0,0,282,7,339,9,194,3,41,,0,0,47,,0,0,244,3,53,3,0,0,42,3,0,0,6,,22,0,27,,28,0,26,0,22,,22,3,28,,28,0,26,0,28,0,37,,11,0,220,5,50,3,0,0,41,,0,0,22,,63,3,54,0,33,,91,3,48,,311,10,139,4,172,6,139,172,67,81,46,58,4,12,10,5,5,5,8,4,,
431440705150032,22,23,22,13,21,34,32,23,23,27,37,31,13,13,3,0,6,0,18,,0,3,0,15,5,0,,0,11,,0,,0,15,,0,5,0,19,6,0,9,0,22,6,0,4,0,16,5,0,,0,17,3,0,,0,18,7,0,,0,27,6,0,4,0,20,6,0,5,0,11,,0,0,0,14,12,9,7,10,14,12,7,12,12,14,14,5,8,11,13,6,11,20,20,16,11,15,23,17,8,22,23,22,12,21,34,31,23,23,26,35,31,12,13,3,0,6,0,18,,0,3,0,15,5,0,,0,10,,0,,0,15,,0,5,0,19,6,0,9,0,21,6,0,4,0,16,5,0,,0,17,3,0,,0,17,7,0,,0,25,6,0,4,0,20,6,0,5,0,10,,0,0,0,14,12,9,6,10,14,12,7,12,11,13,14,5,8,11,13,6,11,20,19,16,11,15,22,17,7,67,0,144,,104,4,35,0,61,,43,,32,0,83,,61,,46,0,10,0,0,0,11,0,0,0,98,,22,0,0,0,23,0,0,0,72,4,21,0,0,0,11,0,0,0,315,6,216,6,53,0,0,0,45,0,0,0,139,3,176,3,96,3,20,0,0,0,22,0,0,0,120,3,33,0,0,0,23,0,0,0,0,0,,0,9,0,6,0,8,0,16,0,16,0,15,0,13,0,17,,23,,19,0,9,0,105,,24,0,0,0,22,0,0,0,4,0,32,0,26,,6,0,42,0,42,0,152,,62,,90,0,62,90,30,40,31,31,,6,5,0,4,,4,4,0,0
431440705150033,25,27,34,21,23,27,29,26,26,27,19,35,20,17,4,0,4,0,13,11,0,3,0,22,9,0,3,0,20,,0,0,0,17,,0,4,0,20,6,0,,0,18,8,0,3,0,23,,0,,0,19,5,0,,0,22,3,0,,0,13,4,0,,0,24,9,0,,0,14,3,0,3,0,10,14,12,10,9,11,21,12,11,14,6,11,7,15,13,22,11,14,16,8,14,15,13,13,24,13,25,27,34,20,23,27,29,25,23,26,19,34,17,17,4,0,4,0,13,11,0,3,0,22,9,0,3,0,19,,0,0,0,17,,0,4,0,20,6,0,,0,18,8,0,3,0,22,,0,,0,16,5,0,,0,22,,0,,0,13,4,0,,0,24,8,0,,0,13,,0,,0,10,14,12,9,9,11,21,11,10,14,6,11,7,15,13,22,11,14,16,8,14,13,12,13,23,10,86,0,147,5,96,5,36,0,71,3,38,0,50,0,76,,58,5,52,0,24,0,0,0,10,0,0,0,112,5,24,0,0,0,11,0,0,0,72,,16,3,0,0,8,,0,0,329,10,236,6,64,3,0,0,29,,0,0,145,3,184,7,103,3,28,0,0,0,14,0,0,0,133,3,36,3,0,0,15,,0,0,0,0,7,0,13,0,9,0,13,0,15,0,18,0,13,0,11,,16,,16,0,21,0,7,,116,3,31,,0,0,12,0,0,0,4,0,33,0,24,0,16,0,46,,36,3,159,5,61,0,98,5,61,98,44,29,23,28,3,17,,0,6,5,6,7,0,0
431440705150034,31,40,25,26,30,30,30,23,30,28,25,18,9,17,5,0,9,0,16,14,0,10,0,14,9,0,,0,14,8,0,4,0,14,9,0,7,0,22,3,0,5,0,15,9,0,6,0,9,10,0,4,0,17,8,0,5,0,18,3,0,7,0,14,4,0,7,0,7,7,0,4,0,6,,0,,0,14,21,11,12,11,17,13,7,11,12,14,8,,17,19,14,14,19,13,17,16,19,16,11,10,8,31,40,25,26,28,29,29,22,27,26,21,14,7,17,5,0,9,0,16,14,0,10,0,14,9,0,,0,14,8,0,4,0,14,8,0,6,0,21,3,0,5,0,15,8,0,6,0,8,10,0,4,0,15,8,0,4,0,16,3,0,7,0,14,3,0,4,0,5,6,0,3,0,4,,0,,0,14,21,11,12,10,16,13,6,9,10,12,6,0,17,19,14,14,18,13,16,16,18,16,9,8,7,96,0,161,8,68,12,46,0,66,5,28,7,50,0,95,3,40,5,47,0,28,0,0,0,21,0,0,0,87,4,45,,0,0,29,,0,0,39,6,14,,0,0,15,4,0,0,325,20,173,10,87,4,0,0,65,6,0,0,140,12,185,8,76,7,35,,0,0,29,4,0,0,97,3,52,3,0,0,36,,0,0,,0,9,0,11,0,11,0,13,,16,0,22,0,9,,19,,17,,16,3,9,3,4,,84,8,41,,0,0,32,4,0,0,7,0,36,3,22,6,14,0,54,,24,3,157,14,65,9,92,5,65,92,25,40,40,32,,5,3,3,3,4,3,9,0,0
431440705150035,43,62,44,42,40,51,54,49,45,61,34,51,35,27,8,0,8,0,44,5,0,13,0,33,7,0,4,0,29,6,0,7,0,27,5,0,8,0,34,8,0,9,0,34,13,0,7,0,30,9,0,10,0,33,8,0,4,0,47,8,0,6,0,20,7,0,7,0,29,15,0,7,0,20,9,0,6,0,23,30,28,19,17,25,26,20,19,29,10,21,10,20,32,16,23,23,26,28,29,26,32,24,30,25,42,62,44,41,40,50,52,49,44,60,33,50,27,26,8,0,8,0,44,5,0,13,0,33,7,0,4,0,28,6,0,7,0,27,5,0,8,0,33,8,0,9,0,34,11,0,7,0,30,9,0,10,0,33,8,0,3,0,47,8,0,5,0,19,7,0,7,0,29,15,0,6,0,18,5,0,4,0,22,30,28,19,17,24,25,20,19,28,10,21,8,20,32,16,22,23,26,27,29,25,32,23,29,19,148,,276,5,170,11,80,,124,,67,3,68,0,152,3,103,8,103,,20,0,0,0,25,0,0,0,185,,47,,0,0,44,,0,0,113,3,35,4,0,0,22,4,0,0,594,17,401,6,102,6,0,0,91,5,0,0,271,6,323,11,187,,46,3,0,0,38,,0,0,214,4,56,3,0,0,53,4,0,0,3,0,14,0,9,0,16,0,22,0,26,0,30,,21,0,19,,33,0,22,,33,,18,5,177,3,48,3,0,0,41,3,0,0,18,0,72,,45,,8,0,62,,61,6,266,9,135,,131,7,135,131,44,97,62,49,7,20,8,6,4,3,9,16,,
431440705150036,27,36,51,31,32,31,35,38,52,46,33,39,25,18,6,0,3,0,22,10,0,4,0,29,18,0,4,0,16,11,0,4,0,15,11,0,6,0,20,11,0,0,0,21,8,0,6,0,18,16,0,4,0,33,12,0,7,0,29,15,0,,0,20,7,0,6,0,24,13,0,,0,12,8,0,5,0,15,15,28,14,9,17,16,16,27,20,14,12,6,12,21,23,17,23,14,19,22,25,26,19,27,19,27,36,50,30,31,31,35,38,51,46,33,39,24,18,6,0,3,0,22,10,0,4,0,29,18,0,3,0,16,10,0,4,0,14,11,0,6,0,20,11,0,0,0,21,8,0,6,0,18,16,0,4,0,32,12,0,7,0,29,15,0,,0,20,7,0,6,0,24,13,0,,0,12,8,0,4,0,15,15,27,13,8,17,16,16,26,20,14,12,6,12,21,23,17,23,14,19,22,25,26,19,27,18,113,,216,3,142,,57,,96,3,52,0,56,0,120,0,90,,69,0,34,0,0,0,10,,0,0,121,,68,,0,0,27,0,0,0,85,0,43,0,0,0,14,,0,0,471,5,275,,145,,0,0,51,,0,0,205,4,266,,122,,65,,0,0,18,,0,0,153,0,80,0,0,0,33,,0,0,3,0,5,0,15,,12,0,13,0,15,0,16,0,23,0,34,0,27,0,20,0,24,0,16,,127,0,71,0,0,0,25,,0,0,14,,43,0,22,0,9,0,70,0,65,,223,,79,,144,,79,144,71,47,36,47,0,14,4,5,7,3,7,5,0,0
431440705150038,36,49,47,45,37,43,31,52,49,54,42,40,39,19,10,0,7,0,35,7,0,7,0,29,14,0,4,0,28,13,0,4,0,22,12,0,3,0,28,12,0,3,0,19,9,0,3,0,35,13,0,4,0,33,12,0,4,0,37,10,0,7,0,27,13,0,,0,28,7,0,5,0,30,7,0,,0,21,27,21,20,19,17,12,24,21,30,17,14,11,15,22,26,25,18,26,19,28,28,24,25,26,28,35,49,47,45,37,41,29,51,48,54,42,38,33,18,10,0,7,0,35,7,0,7,0,29,14,0,4,0,28,13,0,4,0,22,12,0,3,0,27,12,0,,0,19,8,0,,0,35,12,0,4,0,33,11,0,4,0,37,10,0,7,0,27,13,0,,0,28,5,0,5,0,28,3,0,,0,20,27,21,20,19,17,12,24,21,30,17,13,11,15,22,26,25,18,24,17,27,27,24,25,25,22,131,,251,6,167,8,68,,113,0,71,,63,0,138,6,96,7,82,,31,0,0,0,18,0,0,0,164,,68,3,0,0,19,,0,0,120,,31,6,0,0,16,0,0,0,549,15,366,4,130,9,0,0,53,,0,0,252,,297,13,173,,56,,0,0,23,0,0,0,193,3,74,8,0,0,30,,0,0,,0,8,0,14,0,17,0,23,0,18,0,14,,22,0,31,,33,0,31,0,26,,19,3,169,,63,5,0,0,26,,0,0,7,0,48,0,49,0,17,0,77,3,60,4,258,7,104,0,154,7,104,154,52,62,72,48,4,14,5,6,4,8,11,5,0,0
431440705150039,25,57,45,32,39,38,27,29,32,36,37,65,18,18,,0,5,0,44,3,,9,0,36,4,0,5,0,26,,0,4,0,29,6,0,4,0,28,,0,9,0,19,3,0,5,0,24,,,,0,30,,0,,0,31,,0,3,0,28,5,0,4,0,58,7,0,0,0,17,0,0,,0,12,19,17,15,17,19,10,12,13,8,18,19,5,13,38,28,17,22,19,17,17,19,28,19,46,13,25,56,44,32,39,38,27,29,32,35,37,63,18,18,,0,5,0,43,3,,9,0,35,4,0,5,0,26,,0,4,0,29,6,0,4,0,28,,0,9,0,19,3,0,5,0,24,,,,0,30,,0,,0,30,,0,3,0,28,5,0,4,0,56,7,0,0,0,17,0,0,,0,12,19,16,15,17,19,10,12,13,7,18,19,5,13,37,28,17,22,19,17,17,19,28,19,44,13,125,,197,0,153,3,47,,86,0,49,,78,,111,0,104,,96,,9,0,,0,19,0,0,0,156,0,15,0,,0,25,0,0,0,131,3,14,0,0,0,8,0,0,0,475,5,383,5,38,0,,0,52,0,0,0,182,,293,3,148,,12,0,0,0,22,0,0,0,235,3,26,0,,0,30,0,0,0,3,0,16,0,12,,14,0,16,0,21,0,18,0,18,0,20,0,25,,24,0,47,,13,0,206,4,20,0,0,0,21,0,0,0,10,,48,0,38,,21,0,59,0,71,,247,4,96,,151,,96,151,33,75,38,42,,3,,0,,3,4,5,5,12
431440705150040,22,62,46,32,26,24,11,21,29,28,32,52,22,17,4,0,,0,48,7,0,7,0,31,10,0,5,0,23,6,0,3,0,21,4,0,,0,18,4,0,,0,10,0,0,,0,21,0,0,0,0,27,,0,0,0,25,,0,0,,30,,0,0,0,46,4,0,,0,20,0,0,,0,9,26,24,13,11,10,5,5,8,12,11,15,4,13,36,22,19,15,14,6,16,21,16,21,37,18,22,62,46,32,26,24,11,21,29,28,32,51,22,17,4,0,,0,48,7,0,7,0,31,10,0,5,0,23,6,0,3,0,21,4,0,,0,18,4,0,,0,10,0,0,,0,21,0,0,0,0,27,,0,0,0,25,,0,0,,30,,0,0,0,45,4,0,,0,20,0,0,,0,9,26,24,13,11,10,5,5,8,12,11,14,4,13,36,22,19,15,14,6,16,21,16,21,37,18,130,0,143,0,133,,59,0,52,0,41,,71,0,91,0,92,0,96,0,21,0,0,0,13,0,0,0,120,0,16,0,0,0,7,0,0,0,120,,8,0,0,0,4,0,,0,406,,336,,45,0,0,0,24,0,,0,152,,254,0,118,,22,0,0,0,12,0,0,0,218,0,23,0,0,0,12,0,,0,,0,23,0,26,0,17,0,12,0,15,0,7,0,13,0,16,0,18,0,24,0,41,,16,0,187,,25,0,0,0,16,0,,0,30,0,35,0,34,,20,0,45,0,65,0,229,,99,,130,0,99,130,19,53,19,34,0,10,,5,,8,4,4,7,10
431440705150041,28,37,34,27,38,35,30,33,44,25,41,68,27,14,7,0,7,0,31,3,0,3,0,31,,0,,0,18,4,0,5,0,33,3,0,,0,27,7,0,,0,20,4,0,6,0,27,5,0,,0,37,3,0,4,0,21,3,0,,0,34,5,0,,0,59,8,0,,0,26,,0,0,0,12,18,14,14,15,15,13,17,21,7,13,21,6,16,19,20,13,23,20,17,16,23,18,28,47,21,28,37,34,27,38,35,30,33,43,24,41,67,26,14,7,0,7,0,31,3,0,3,0,31,,0,,0,18,4,0,5,0,33,3,0,,0,27,7,0,,0,20,4,0,6,0,27,5,0,,0,36,3,0,4,0,20,3,0,,0,34,5,0,,0,59,7,0,,0,25,,0,0,0,12,18,14,14,15,15,13,17,20,6,13,21,6,16,19,20,13,23,20,17,16,23,18,28,46,20,99,0,206,,158,3,44,0,94,,46,,55,0,112,0,112,,76,0,11,0,0,0,12,0,0,0,161,,26,0,0,0,19,0,0,0,138,,16,,0,0,4,0,0,0,463,4,375,3,53,,0,0,35,0,0,0,184,,279,,144,,23,0,0,0,17,0,0,0,231,,30,,0,0,18,0,0,0,3,0,13,0,17,0,8,0,18,0,20,0,16,0,16,0,24,0,19,0,28,0,50,,17,,206,,24,,0,0,19,0,0,0,12,0,50,0,38,0,21,0,52,0,76,,249,,100,0,149,,100,149,24,68,41,32,,14,4,,,3,4,7,8,4
431440705150042,23,30,35,26,25,30,23,18,28,43,33,51,28,19,,0,3,0,23,3,0,4,0,26,4,0,5,0,20,0,,5,0,21,,0,,0,24,,0,4,0,19,3,0,,0,12,4,0,,0,26,,0,,0,38,4,0,,0,28,,0,3,0,44,6,0,,0,23,4,0,,0,10,16,20,12,12,14,12,8,8,16,13,15,11,13,14,15,14,13,16,11,10,20,27,20,36,17,23,30,35,25,25,30,22,18,28,42,32,49,26,19,,0,3,0,23,3,0,4,0,26,4,0,5,0,19,0,,5,0,21,,0,,0,24,,0,4,0,18,3,0,,0,12,4,0,,0,26,,0,,0,37,4,0,,0,28,,0,,0,42,6,0,,0,23,3,0,0,0,10,16,20,12,12,14,12,8,8,16,12,15,11,13,14,15,13,13,16,10,10,20,26,20,34,15,88,0,148,,149,6,46,0,66,0,54,,42,0,82,,95,5,68,0,8,0,0,0,12,0,0,0,120,,12,0,,0,15,0,0,0,130,3,15,,0,0,4,,0,0,385,8,318,5,35,,,0,31,,0,0,166,,219,7,132,0,18,0,,0,15,,0,0,186,5,17,,0,0,16,,0,0,,0,11,0,15,0,13,0,10,0,13,0,12,0,14,0,17,0,26,0,25,,36,,16,,169,,20,0,,0,19,,0,0,15,0,32,0,40,,12,0,47,0,63,,209,3,87,,122,,87,122,30,45,29,31,,7,3,3,,,6,,7,7
431440705150043,16,18,9,15,16,34,22,17,14,10,13,10,7,9,3,0,4,0,15,0,0,3,0,8,,0,0,0,9,5,0,,0,13,,0,,0,23,7,0,4,0,16,4,0,,0,9,3,0,5,0,8,4,0,,0,9,,0,0,0,10,3,0,0,0,9,0,0,,0,6,0,0,,0,8,11,4,7,7,11,12,,5,,3,3,4,8,7,5,8,9,23,10,15,9,8,10,7,3,16,18,8,15,16,34,22,17,14,10,13,10,7,9,3,0,4,0,15,0,0,3,0,8,0,0,0,0,9,5,0,,0,13,,0,,0,23,7,0,4,0,16,4,0,,0,9,3,0,5,0,8,4,0,,0,9,,0,0,0,10,3,0,0,0,9,0,0,,0,6,0,0,,0,8,11,3,7,7,11,12,,5,,3,3,4,8,7,5,8,9,23,10,15,9,8,10,7,3,42,,118,0,40,0,22,,44,0,12,0,20,0,74,0,28,0,32,0,3,,0,0,7,0,0,0,78,0,25,0,0,0,15,0,0,0,34,0,4,0,0,0,,0,0,0,200,,144,0,32,,0,0,24,0,0,0,78,,122,0,58,0,11,,0,0,9,0,0,0,86,0,21,0,0,0,15,0,0,0,0,0,5,0,4,0,5,0,9,0,23,0,14,0,12,0,11,0,7,0,11,0,8,0,5,0,84,0,19,0,0,0,11,0,0,0,5,0,25,0,9,0,4,0,49,0,22,0,114,0,39,0,75,0,39,75,20,28,19,14,0,,0,0,0,,0,,0,
431440705150044,19,31,34,24,21,23,26,37,21,34,24,24,26,12,3,0,4,0,20,4,0,7,0,27,5,0,,0,18,,0,5,0,16,,0,3,0,10,7,0,6,0,14,9,0,3,0,28,3,0,6,0,14,4,0,3,0,31,,0,,0,17,4,0,3,0,20,,0,,0,22,0,0,4,0,10,14,19,10,11,8,12,21,9,13,10,11,8,9,17,15,14,10,15,14,16,12,21,14,13,18,18,31,34,24,21,23,25,37,21,33,22,23,25,11,3,0,4,0,20,4,0,7,0,27,5,0,,0,18,,0,5,0,16,,0,3,0,10,7,0,6,0,13,9,0,3,0,28,3,0,6,0,14,4,0,3,0,31,,0,,0,16,3,0,3,0,20,,0,,0,22,0,0,3,0,9,14,19,10,11,8,11,21,9,12,10,11,8,9,17,15,14,10,15,14,16,12,21,12,12,17,83,,151,,103,5,42,,70,,41,,41,0,81,0,62,4,58,,12,0,0,0,13,0,0,0,99,,26,0,0,0,26,0,0,0,89,,5,,0,0,9,,0,0,337,7,246,3,43,,0,0,48,,0,0,153,3,184,4,105,,21,0,0,0,27,,0,0,141,,22,,0,0,21,,0,0,,0,6,0,11,0,11,0,13,0,13,0,12,,23,0,11,0,22,0,17,,16,,15,0,122,,22,,0,0,28,0,0,0,7,0,45,,32,0,12,0,38,0,38,,172,3,84,,88,,82,88,23,54,35,27,3,6,,3,,,,5,0,0
431440705150045,53,66,40,48,43,62,53,64,60,47,41,60,27,33,16,0,4,0,48,12,0,6,0,21,16,0,3,0,32,11,0,5,0,30,11,0,,0,46,11,0,5,0,36,11,0,6,0,42,20,0,,0,43,11,0,6,0,38,7,0,,0,31,9,0,,0,40,17,0,3,0,23,3,0,,0,25,37,20,21,25,30,28,29,29,25,17,24,12,28,29,20,27,18,32,25,35,31,22,24,36,15,52,66,40,48,42,62,52,62,60,46,38,56,23,32,16,0,4,0,48,12,0,6,0,21,16,0,3,0,32,11,0,5,0,30,10,0,,0,46,11,0,5,0,36,10,0,6,0,41,19,0,,0,43,11,0,6,0,38,6,0,,0,29,9,0,0,0,37,16,0,3,0,19,3,0,,0,24,37,20,21,24,30,28,27,29,24,17,22,11,28,29,20,27,18,32,24,35,31,22,21,34,12,158,,326,4,163,12,81,,159,3,74,4,77,0,167,,89,8,101,,44,0,0,0,13,0,0,0,228,,72,3,0,0,26,0,0,0,123,9,34,,0,0,6,,0,0,647,17,452,11,150,5,0,0,45,,0,0,314,8,333,9,214,4,80,4,0,0,20,0,0,0,238,7,70,,0,0,25,,0,0,,0,14,0,6,0,15,0,20,0,37,0,27,0,37,,36,0,24,0,27,,34,3,21,3,210,6,74,,0,0,16,,0,0,10,0,96,,57,3,12,0,76,0,49,5,300,9,163,4,137,5,163,137,49,102,73,59,4,13,7,3,6,8,11,9,,
431440705150046,50,49,45,49,52,51,46,70,68,36,38,50,39,42,3,0,5,0,38,6,0,5,0,27,7,0,11,0,35,8,0,6,0,41,6,0,5,0,36,5,0,10,0,38,4,0,4,0,60,5,0,5,0,53,12,0,3,0,30,,0,4,0,26,7,0,5,0,46,3,0,,0,35,,0,,0,31,27,20,26,31,27,15,30,34,18,18,19,19,19,22,25,23,21,24,31,40,34,18,20,31,20,50,49,45,49,51,51,46,70,67,36,37,49,33,42,3,0,5,0,38,6,0,5,0,27,7,0,11,0,35,8,0,6,0,40,6,0,5,0,36,5,0,10,0,38,4,0,4,0,60,5,0,5,0,52,12,0,3,0,30,,0,4,0,26,7,0,4,0,45,3,0,,0,30,,0,,0,31,27,20,26,30,27,15,30,33,18,17,18,17,19,22,25,23,21,24,31,40,34,18,20,31,16,144,0,334,,155,8,78,0,161,,70,4,66,0,173,0,85,4,107,0,16,0,0,0,21,0,0,0,261,,40,0,0,0,33,0,0,0,131,6,14,0,0,0,10,,0,0,633,10,499,8,70,0,0,0,64,,0,0,309,6,324,4,241,4,36,0,0,0,32,,0,0,258,4,34,0,0,0,32,0,0,0,0,0,12,0,10,0,16,0,25,0,23,0,17,0,36,0,38,0,21,0,27,0,28,0,25,4,220,4,36,0,0,0,22,0,0,0,15,0,96,0,65,,7,0,59,0,36,3,278,4,176,,102,3,176,102,22,127,85,58,,11,5,4,6,7,12,15,,0
