CD_setor,V01317,V01318,V01319,V01320,V01321,V01322,V01323,V01324,V01325,V01326,V01327,V01328,V01329,V01330,V01331,V01332,V01333,V01334,V01335,V01336,V01337,V01338,V01339,V01340,V01341,V01342,V01343,V01344,V01345,V01346,V01347,V01348,V01349,V01350,V01351,V01352,V01353,V01354,V01355,V01356,V01357,V01358,V01359,V01360,V01361,V01362,V01363,V01364,V01365,V01366,V01367,V01368,V01369,V01370,V01371,V01372,V01373,V01374,V01375,V01376,V01377,V01378,V01379,V01380,V01381,V01382,V01383,V01384,V01385,V01386,V01387,V01388,V01389,V01390,V01391,V01392,V01393,V01394,V01395,V01396,V01397,V01398,V01399,V01400,V01401,V01402,V01403,V01404,V01405,V01406,V01407,V01408,V01409,V01410,V01411
431440705160005,148,7,0,5,0,58,,0,3,0,90,6,0,,0,79,,0,,0,32,47,,,0,0,,,0,0,0,5,11,21,42,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,14,,0,,0,28,0,0,,0,48,4,0,3,0,58,,0,0,0,6,0,0,0,0,52,,0,3,0,3,,0,0,0,87,5,0,,0
431440705160006,299,19,0,25,,118,7,0,13,,181,12,0,12,0,145,8,0,12,,52,93,4,4,0,0,5,7,,0,0,12,20,42,71,0,,4,,,0,0,0,0,0,0,,3,5,,0,0,,0,0,30,,0,4,0,66,8,0,9,0,105,8,0,10,,98,,0,,0,6,,0,,0,112,6,0,11,,10,0,0,,0,171,12,0,11,0
431440705160007,255,17,0,32,0,108,5,0,13,0,147,12,0,19,0,119,6,0,13,0,55,64,,4,0,0,3,10,0,0,0,12,22,35,50,0,,,,,0,0,0,0,0,0,0,4,5,4,0,0,0,0,0,21,4,0,4,0,57,6,0,9,0,93,4,0,14,0,84,3,0,5,0,5,0,0,0,0,103,5,0,13,0,9,,0,,0,138,11,0,17,0
431440705160008,412,14,,50,3,164,7,0,27,,248,7,,23,,212,8,0,25,,86,126,5,3,0,0,14,11,0,,0,14,43,66,89,0,,4,,,0,0,0,0,0,0,5,8,6,6,0,0,0,,,46,3,0,11,0,86,4,0,13,,146,5,,17,,134,,0,9,,19,,0,4,0,145,6,0,23,,11,,0,3,0,237,5,,20,
431440705160009,224,12,0,20,0,101,6,0,6,0,123,6,0,14,0,94,6,0,10,0,42,52,3,3,0,0,3,7,0,0,0,8,17,32,37,0,,,,3,0,0,0,0,0,0,,5,,,0,0,0,0,0,18,0,0,,0,50,,0,8,0,73,3,0,7,0,83,7,0,3,0,5,0,0,0,0,96,6,0,6,0,7,0,0,,0,116,6,0,12,0
431440705160010,354,15,0,24,,159,6,0,14,,195,9,0,10,0,203,6,0,11,,100,103,,4,0,0,6,5,,0,,18,41,53,90,0,0,4,0,,0,0,0,0,0,0,4,6,,0,0,0,0,0,,22,0,0,,0,78,7,0,14,0,118,5,0,6,0,136,3,0,3,,11,0,0,,0,148,6,0,13,,8,0,0,0,0,187,9,0,10,0
431440705160011,426,9,4,31,0,183,,3,14,0,243,7,,17,0,237,3,,9,0,94,143,0,3,,0,5,4,0,0,0,27,56,50,104,0,0,,,,0,0,0,,0,0,,,5,,0,0,0,0,0,28,0,0,,0,96,5,,6,0,139,,,11,0,163,,0,13,0,7,0,0,0,0,176,,3,14,0,7,0,0,,0,236,7,,16,0
431440705160012,228,14,0,15,0,91,8,0,6,0,137,6,0,9,0,113,9,0,8,0,40,73,5,4,0,0,,6,0,0,0,12,26,22,53,,3,,,,0,0,0,0,0,0,,4,,,0,0,0,0,0,12,0,0,,0,65,7,0,4,0,73,4,0,7,0,78,3,0,,0,3,0,0,0,0,88,8,0,6,0,4,0,0,,0,133,6,0,7,0
431440705160013,206,3,0,13,,83,,0,5,,123,,0,8,0,121,,0,11,0,58,63,0,,0,0,4,7,0,0,0,16,50,19,36,0,,0,0,0,0,0,0,0,0,0,,5,3,,0,0,0,0,0,16,0,0,0,0,66,,0,6,0,75,,0,6,,49,0,0,,0,4,0,0,0,0,79,,0,5,,4,0,0,0,0,119,,0,8,0
431440705160014,660,20,3,30,0,286,9,,18,0,374,11,,12,0,345,11,,18,0,162,183,6,5,,0,13,5,0,0,,27,84,75,158,0,,4,,4,0,0,,0,,,0,6,5,6,0,0,0,0,0,61,,0,,0,123,8,,8,0,241,6,0,14,0,235,5,,7,0,24,0,0,0,0,262,9,,18,0,18,,0,0,0,356,10,,12,0
431440705160015,294,6,0,15,0,128,,0,9,0,166,4,0,6,0,141,,0,7,0,59,82,,,0,0,5,,0,0,0,0,35,43,63,0,0,0,,,0,0,0,0,0,0,0,,5,,0,0,0,0,0,34,,0,,0,52,,0,,0,111,3,0,11,0,97,,0,,0,9,,0,,0,119,,0,8,0,10,0,0,0,0,156,4,0,6,0
431440705160017,184,8,,14,0,79,4,,6,0,105,4,0,8,0,93,4,0,8,0,38,55,,3,0,0,4,4,0,0,,7,14,26,45,0,0,0,,3,0,0,0,0,0,,0,3,3,,0,0,0,0,0,10,0,0,,0,35,,,4,0,74,3,0,7,0,65,3,0,,0,3,0,0,,0,76,4,,5,0,6,0,0,0,0,99,4,0,8,0
431440705160018,335,16,0,15,0,140,8,0,7,0,195,8,0,8,0,160,7,0,8,0,70,90,4,3,0,0,3,5,0,0,0,10,26,53,71,0,,,,3,0,0,0,0,0,0,0,3,3,,0,0,0,0,0,36,3,0,4,0,58,4,0,,0,132,4,0,6,0,109,5,0,3,0,11,0,0,,0,129,8,0,6,0,12,,0,,0,183,6,0,6,0
431440705160019,202,18,0,11,0,75,8,0,5,0,127,10,0,6,0,111,8,0,7,0,45,66,5,3,0,0,3,4,0,0,0,8,22,26,55,0,,3,0,3,0,0,0,0,0,0,,,4,,0,0,0,0,0,6,,0,0,0,38,5,0,4,0,72,8,0,5,0,86,3,0,,0,,,0,0,0,74,6,0,5,0,,0,0,0,0,125,10,0,6,0
431440705160020,391,37,,34,0,186,16,,16,0,205,21,0,18,0,185,23,,16,0,78,107,11,12,,0,10,6,0,0,,27,50,51,55,0,5,5,9,4,0,,0,0,0,0,4,6,3,3,0,0,0,0,0,41,,0,,0,107,11,,13,0,163,17,0,15,0,80,8,0,4,0,14,0,0,0,0,172,16,,16,0,9,0,0,,0,196,21,0,16,0
431440705160021,281,71,0,33,0,139,30,0,18,0,142,41,0,15,0,117,28,0,13,0,52,65,12,16,0,0,5,8,0,0,0,3,23,41,50,0,3,4,13,8,0,0,0,0,0,0,0,,8,4,0,0,0,0,0,34,11,0,4,0,58,20,0,6,0,107,29,0,13,0,82,11,0,10,0,14,,0,,0,125,29,0,17,0,9,6,0,,0,133,35,0,14,0
431440705160022,386,43,0,48,0,172,18,0,29,0,214,25,0,19,0,182,16,0,22,0,73,109,5,11,0,0,14,8,0,0,,11,33,59,77,0,,,6,7,0,0,0,0,0,,,7,5,8,0,0,0,0,0,47,4,0,6,0,79,8,0,10,0,152,13,0,22,0,108,18,0,10,0,18,,0,5,0,154,17,0,24,0,13,,0,0,0,201,24,0,19,0
431440705160023,456,39,,22,0,196,15,,10,0,260,24,0,12,0,203,16,,12,0,101,102,4,12,,0,5,7,0,0,,22,33,54,93,0,,6,4,5,0,,0,0,0,0,,3,3,5,0,0,0,0,0,47,6,0,,0,98,11,,6,0,162,15,0,8,0,149,7,0,6,0,13,,0,,0,183,13,,9,0,23,,0,0,0,237,22,0,12,0
431440705160024,309,20,0,20,0,134,12,0,9,0,175,8,0,11,0,143,10,0,11,0,59,84,9,,0,0,5,6,0,0,,3,34,52,53,0,0,5,3,,0,0,0,0,0,0,,,5,3,0,0,0,0,0,31,,0,4,0,60,4,0,3,0,128,11,0,8,0,90,4,0,5,0,7,0,0,,0,127,12,0,8,0,11,,0,,0,164,7,0,10,0
431440705160025,376,7,4,26,0,152,3,,16,0,224,4,,10,0,185,3,3,14,0,86,99,,,,,8,6,0,0,0,49,39,33,64,0,,,,0,0,,,,0,0,4,6,3,,0,0,0,0,0,30,0,0,,0,149,3,,21,0,95,3,,3,0,102,,0,,0,8,0,0,0,0,144,3,,16,0,11,0,0,0,0,213,4,,10,0
431440705160026,208,17,0,24,,92,4,0,13,0,116,13,0,11,,98,6,0,11,0,50,48,,5,0,0,7,4,0,0,0,18,27,24,29,0,,,3,,0,0,0,0,0,0,3,6,,,0,0,0,0,0,16,,0,,0,60,8,0,11,0,77,7,0,9,,55,,0,,0,6,0,0,0,0,86,4,0,13,0,5,0,0,0,0,111,13,0,11,
431440705160027,239,7,0,26,0,99,4,0,13,0,140,3,0,13,0,149,6,0,17,0,65,84,4,,0,0,11,6,0,0,,48,40,27,33,0,,4,0,,0,0,0,0,0,,6,3,4,3,0,0,0,0,0,17,0,0,4,0,105,4,0,12,0,69,,0,7,0,48,,0,3,0,8,0,0,0,0,91,4,0,13,0,6,0,0,,0,134,3,0,12,0
431440705160028,180,10,,15,,76,4,,5,,104,6,0,10,,105,7,,11,,47,58,,6,,0,3,8,,0,0,34,28,14,29,0,,3,,,0,,0,0,0,0,,6,,,0,,0,0,0,4,0,0,,0,90,5,,6,,41,3,0,4,0,45,,0,3,0,,0,0,0,0,75,4,,5,,,0,0,,0,103,6,0,9,
431440705160029,286,16,0,13,0,118,8,0,5,0,168,8,0,8,0,179,10,0,8,0,61,118,5,5,0,0,,7,0,0,0,68,39,19,53,0,5,5,0,0,0,0,0,0,0,0,6,,0,,0,0,0,0,0,13,0,0,0,0,140,11,0,10,0,60,5,0,,0,73,0,0,,0,,0,0,0,0,116,8,0,5,0,8,0,0,0,0,160,8,0,8,0
431440705160030,314,30,3,9,0,134,14,0,5,0,180,16,3,4,0,156,10,,3,0,61,95,3,7,0,,,,0,0,,28,31,41,54,0,3,,,3,0,,0,0,0,0,,,0,0,0,0,0,0,0,32,,0,,0,99,16,3,7,0,106,8,0,,0,77,5,0,0,0,11,0,0,,0,123,14,0,4,0,8,0,0,0,0,172,16,3,4,0
431440705160031,328,28,,24,0,142,14,0,11,0,186,14,,13,0,169,15,0,9,0,70,99,7,8,0,0,,7,0,0,0,30,27,56,56,0,3,3,3,6,0,0,0,0,0,0,,,,3,0,0,0,0,0,18,4,0,3,0,88,6,,6,0,120,10,0,9,0,102,8,0,6,0,3,3,0,,0,139,11,0,9,0,,,0,0,0,184,13,,13,0
431440705160032,101,9,0,19,0,44,5,0,11,0,57,4,0,8,0,48,3,0,6,0,18,30,,,0,0,3,3,0,0,0,4,11,10,23,0,0,0,,,0,0,0,0,0,0,,,3,0,0,0,0,0,0,11,,0,3,0,22,3,0,7,0,34,3,0,8,0,34,,0,,0,4,0,0,,0,40,5,0,9,0,3,,0,0,0,54,3,0,8,0
431440705160033,179,16,,9,0,80,6,,8,0,99,10,0,,0,82,7,,5,0,37,45,3,4,,0,4,,0,0,0,10,19,19,34,0,,,,3,0,0,0,,0,0,0,,3,0,0,0,0,0,0,21,3,0,,0,53,4,0,3,0,59,5,,4,0,46,4,0,,0,5,,0,,0,75,5,,7,0,9,0,0,0,0,90,10,0,,0
431440705160034,251,15,0,27,0,114,8,0,10,0,137,7,0,17,0,123,7,0,10,0,49,74,,5,0,0,4,6,0,0,,11,25,29,57,0,,,,3,0,0,0,0,0,0,0,4,4,,0,0,0,0,0,32,0,0,4,0,47,6,0,8,0,85,6,0,13,0,87,3,0,,0,12,0,0,,0,102,8,0,9,0,9,0,0,0,0,128,7,0,17,0
431440705160035,186,6,4,16,0,83,3,,8,0,103,3,3,8,0,101,3,,8,0,44,57,,,0,,4,4,0,0,0,18,16,24,43,0,0,,0,,0,0,0,,,0,0,6,,0,0,0,0,0,0,9,0,,3,0,54,,0,,0,62,3,,11,0,61,,,,0,3,0,0,,0,80,3,,7,0,,0,0,,0,102,3,3,7,0
431440705160036,201,26,,15,,86,11,,8,,115,15,0,7,0,95,9,,3,0,33,62,5,4,,0,3,0,0,0,0,15,20,24,36,0,,,4,,0,0,,0,0,0,,,0,,0,0,0,0,0,4,6,0,0,0,77,9,,9,,59,7,0,4,0,61,4,0,,0,,,0,0,0,85,9,,8,,,0,0,0,0,114,15,0,7,0
431440705160037,196,16,0,21,0,90,6,0,7,0,106,10,0,14,0,94,9,0,7,0,40,54,3,6,0,0,3,4,0,0,,7,14,34,38,0,0,,4,4,0,0,0,0,0,0,0,,3,,0,0,0,0,0,20,0,0,4,0,35,5,0,4,0,74,6,0,9,0,67,5,0,4,0,8,0,0,0,0,82,6,0,7,0,7,0,0,3,0,99,10,0,11,0
431440705160038,274,10,5,16,0,112,5,3,10,0,162,5,,6,0,151,6,,11,0,67,84,5,,,0,7,4,0,0,,29,32,29,60,0,3,,,,0,0,0,,0,0,,6,,,0,0,0,0,0,12,0,0,0,0,103,6,,7,0,75,,,6,0,84,,,3,0,3,0,0,0,0,109,5,3,10,0,6,0,0,0,0,156,5,,6,0
431440705160039,381,21,5,28,0,159,10,,18,0,222,11,3,10,0,197,10,3,13,0,81,116,4,6,,,7,6,0,0,0,19,44,35,99,0,0,5,3,,0,0,,,,0,4,3,4,,0,0,0,0,0,15,,0,,0,74,7,,11,0,122,9,,8,0,170,4,,8,0,6,,0,,0,153,9,,17,0,3,0,0,0,0,219,11,3,10,0
431440705160040,351,27,,21,,140,12,,12,,211,15,0,9,0,157,13,,10,,78,79,6,7,,0,7,3,,0,,11,22,44,79,0,0,3,5,5,0,0,,0,0,0,,,3,3,0,0,0,,0,30,,0,,0,74,7,0,5,0,122,12,,8,,125,7,0,6,0,6,,0,,0,134,11,,11,,9,0,0,0,0,202,15,0,9,0
431440705160041,72,11,0,5,0,34,6,0,,0,38,5,0,3,0,31,5,0,3,0,12,19,3,,0,0,,,0,0,0,,7,9,13,0,,,,,0,0,0,0,0,0,,0,0,,0,0,0,0,0,5,0,0,,0,17,3,0,,0,26,5,0,0,0,24,3,0,,0,,0,0,,0,32,6,0,,0,3,0,0,0,0,35,5,0,3,0
431440705160042,150,42,0,36,,67,15,0,15,0,83,27,0,21,,58,19,0,15,,20,38,5,14,0,0,6,9,0,,0,3,14,17,24,0,,3,7,8,0,0,0,0,0,0,3,5,5,,0,0,0,,0,35,4,0,7,0,32,11,0,12,0,45,16,0,13,,38,11,0,4,0,13,,0,4,0,54,13,0,11,0,14,,0,3,0,69,25,0,18,
431440705160043,479,111,,80,,218,53,,44,,261,58,,36,0,222,51,,32,,116,106,21,30,,0,23,9,,0,0,16,51,68,87,0,8,12,23,8,0,0,0,0,,0,4,9,10,9,0,0,0,,0,66,19,0,11,0,90,37,0,29,0,196,44,0,27,,127,11,,13,0,28,8,0,4,0,190,45,,40,,18,8,0,4,0,243,50,,32,0
431440705160044,86,16,0,12,0,39,12,0,10,0,47,4,0,,0,41,0,0,5,0,20,21,0,0,0,0,5,0,0,0,0,5,9,11,16,0,0,0,0,0,0,0,0,0,0,0,,3,,0,0,0,0,0,0,13,0,0,0,0,26,14,0,5,0,26,,0,7,0,21,0,0,0,0,,0,0,0,0,37,12,0,10,0,7,0,0,0,0,40,4,0,,0
431440705160045,350,20,4,23,,151,8,,11,0,199,12,,12,,172,10,,8,0,77,95,4,6,,0,,6,0,0,0,7,26,55,84,0,,4,,3,0,,0,0,0,0,,,4,,0,0,0,0,0,37,,,,0,66,9,,9,,132,4,0,10,0,115,6,0,3,0,10,0,,,0,141,8,,10,0,16,0,,0,0,183,12,,12,
431440705160046,168,5,0,20,0,66,4,0,10,0,102,,0,10,0,84,5,0,11,0,26,58,4,,0,0,8,3,0,0,,6,19,33,25,0,0,,3,,0,0,0,0,0,0,3,4,,3,0,0,0,0,0,23,0,0,,0,42,0,0,10,0,63,4,0,4,0,40,,0,5,0,4,0,0,0,0,62,4,0,10,0,5,0,0,,0,97,,0,9,0
431440705160047,275,9,0,27,,128,4,0,12,0,147,5,0,15,,132,3,0,11,,67,65,0,3,0,0,5,6,0,,0,7,24,47,54,0,,,,0,0,0,0,0,0,0,0,3,3,5,0,0,0,,0,28,0,0,,0,46,,0,7,0,120,6,0,13,,81,,0,5,0,9,0,0,,0,119,4,0,11,0,8,0,0,0,0,139,5,0,15,
431440705160048,302,49,0,72,0,134,14,0,32,0,168,35,0,40,0,146,24,0,21,0,55,91,4,20,0,0,10,11,0,0,0,11,22,54,59,0,4,,9,9,0,0,0,0,0,0,,4,11,5,0,0,0,0,0,28,4,0,18,0,64,14,0,19,0,111,19,0,25,0,99,12,0,10,0,12,,0,7,0,122,13,0,25,0,9,,0,7,0,159,34,0,33,0
431440705160049,187,6,0,18,,80,3,0,10,,107,3,0,8,0,86,3,0,6,,37,49,,,0,0,4,,,0,0,5,11,30,40,0,0,0,,,0,0,0,0,0,0,0,,3,,0,0,,0,0,23,0,0,,0,34,,0,5,,71,3,0,8,0,59,,0,3,0,10,0,0,,0,70,3,0,9,,7,0,0,0,0,100,3,0,8,0
431440705160050,117,41,0,38,0,53,23,0,19,0,64,18,0,19,0,44,16,0,12,0,25,19,11,5,0,0,6,6,0,0,0,6,12,15,11,0,,,8,4,0,0,0,0,0,0,,4,,4,0,0,0,0,0,33,10,0,13,0,29,12,0,14,0,40,14,0,7,0,15,5,0,4,0,11,4,0,7,0,42,19,0,12,0,13,4,0,3,0,51,14,0,16,0
431440705160052,324,86,0,56,5,144,31,0,26,,180,55,0,30,3,132,37,0,19,,67,65,10,27,0,0,10,9,,0,0,5,18,48,61,0,,4,18,14,0,0,0,0,0,0,0,5,6,8,0,,,0,0,36,8,0,8,,57,19,0,9,,128,38,0,25,,103,21,0,14,0,12,,0,4,0,132,30,0,22,,11,3,0,,,169,52,0,28,
431440705160053,213,48,0,18,,93,21,0,7,,120,27,0,11,0,85,15,0,10,0,30,55,3,12,0,0,3,7,0,0,0,,15,30,39,0,3,,6,5,0,0,0,0,0,0,,,3,5,0,0,0,0,0,32,5,0,3,0,43,17,0,5,0,78,15,0,5,,60,11,0,5,0,13,,0,,0,80,20,0,5,,8,,0,,0,112,26,0,10,0
431440705160054,404,41,0,23,0,179,12,0,11,0,225,29,0,12,0,167,19,0,9,0,80,87,7,12,0,0,5,4,0,0,0,,16,65,84,0,0,3,6,10,0,0,0,0,0,0,,3,,3,0,0,0,0,0,34,4,0,6,0,70,8,0,6,0,164,16,0,7,0,136,13,0,4,0,12,,0,,0,167,11,0,10,0,9,,0,,0,216,28,0,11,0
431440705160055,384,22,0,3,0,145,10,0,,0,239,12,0,,0,165,10,0,,0,55,110,3,7,0,0,,0,0,0,0,4,19,48,94,0,,,7,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,33,0,0,0,0,51,3,0,,0,130,14,0,,0,170,5,0,0,0,11,0,0,0,0,134,10,0,,0,11,0,0,0,0,228,12,0,,0
431440705160056,294,21,0,30,0,120,10,0,15,0,174,11,0,15,0,141,10,0,13,0,47,94,5,5,0,0,8,5,0,0,0,4,24,35,78,0,0,,6,,0,0,0,0,0,,,6,,3,0,0,0,0,0,16,0,0,,0,57,6,0,12,0,91,9,0,12,0,130,6,0,5,0,5,0,0,0,0,115,10,0,15,0,5,0,0,0,0,169,11,0,15,0
431440705160057,380,13,0,13,,157,3,0,7,0,223,10,0,6,,169,5,0,6,,58,111,,4,0,0,,5,0,,,6,30,47,85,0,,,,,0,0,0,0,0,0,0,3,0,3,0,0,,0,0,35,,0,,0,52,,0,5,0,134,5,0,4,,159,5,0,3,0,12,0,0,,0,145,3,0,6,0,10,,0,0,0,213,9,0,6,
431440705160058,279,9,0,19,,111,5,0,7,,168,4,0,12,,145,3,0,13,0,54,91,,,0,0,3,10,0,0,,14,21,34,75,0,0,0,,,0,0,0,0,0,0,,5,,5,0,0,0,0,0,14,,0,,0,67,,0,,0,87,3,0,9,,111,3,0,6,0,5,0,0,0,0,106,5,0,7,,5,,0,,0,163,3,0,11,
431440705160059,198,10,0,33,0,82,4,0,15,0,116,6,0,18,0,100,6,0,15,0,40,60,,4,0,0,4,11,0,0,0,5,21,46,28,0,0,,,3,0,0,0,0,0,0,,,10,,0,0,0,0,0,20,0,0,3,0,49,,0,12,0,90,4,0,17,0,39,5,0,,0,9,0,0,0,0,73,4,0,15,0,6,0,0,0,0,110,6,0,18,0
431440705160060,515,82,,75,0,234,40,0,33,0,281,42,,42,0,223,26,0,22,0,110,113,9,17,0,0,10,12,0,0,0,18,56,74,75,0,4,6,11,5,0,0,0,0,0,,,8,11,0,0,0,0,0,0,77,23,0,24,0,100,24,0,19,0,224,29,,30,0,114,6,0,,0,24,10,0,9,0,210,30,0,24,0,29,7,0,10,0,252,35,,32,0
431440705160061,348,202,,93,0,165,79,,46,0,183,123,0,47,0,130,77,,34,0,57,73,22,55,,0,18,16,0,0,0,8,30,41,51,0,7,16,27,27,0,0,,0,0,0,,16,9,8,0,0,0,0,0,54,39,0,38,0,94,45,0,18,0,120,86,,27,0,80,32,0,10,0,17,12,0,15,0,148,67,,31,0,20,13,0,10,0,163,110,0,37,0
431440705160062,256,106,0,43,0,134,39,0,22,0,122,67,0,21,0,99,37,0,10,0,52,47,14,23,0,0,5,5,0,0,0,7,25,38,29,0,,9,14,13,0,0,0,0,0,0,,,6,0,0,0,0,0,0,52,20,0,20,0,51,27,0,7,0,112,42,0,16,0,41,17,0,0,0,19,3,0,10,0,115,36,0,12,0,15,12,0,7,0,107,55,0,14,0
431440705160063,542,45,0,41,,256,16,0,18,0,286,29,0,23,,225,16,0,16,0,116,109,4,12,0,0,10,6,0,0,,5,42,94,83,0,,6,,7,0,0,0,0,0,0,,,7,5,0,0,0,0,0,78,7,0,5,0,75,5,0,10,0,255,26,0,13,,134,7,0,13,0,26,,0,,0,230,14,0,16,0,30,3,0,3,0,256,26,0,20,
431440705160064,566,17,0,32,0,265,11,0,19,0,301,6,0,13,0,224,5,0,14,0,127,97,4,,0,0,9,5,0,0,0,4,31,84,105,0,0,,4,0,0,0,0,0,0,0,0,,7,6,0,0,0,0,0,67,3,0,6,0,100,3,0,5,0,238,10,0,13,0,161,,0,8,0,18,,0,,0,247,10,0,17,0,20,0,0,,0,281,6,0,12,0
431440705160065,106,10,0,12,0,40,6,0,4,0,66,4,0,8,0,68,4,0,7,0,26,42,3,,0,0,3,4,0,0,0,5,24,15,24,0,,,,,0,0,0,0,0,0,0,,,4,0,0,0,0,0,6,3,0,,0,37,,0,,0,35,4,0,4,0,28,,0,5,0,3,,0,0,0,37,4,0,4,0,3,,0,0,0,63,3,0,8,0
431440705160066,220,20,0,12,0,95,10,0,9,0,125,10,0,3,0,81,7,0,4,0,42,39,,6,0,0,3,,0,0,0,,22,30,28,0,0,0,4,3,0,0,0,0,0,0,0,,,,0,0,0,0,0,23,3,0,,0,30,4,0,3,0,84,8,0,4,0,83,5,0,3,0,9,,0,,0,86,9,0,8,0,10,,0,0,0,115,8,0,3,0
431440705160067,115,10,0,4,0,56,4,0,,0,59,6,0,,0,56,4,0,,0,30,26,0,4,0,0,,0,0,0,0,,7,18,29,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,17,,0,,0,13,3,0,0,0,46,5,0,,0,39,,0,0,0,6,,0,,0,50,3,0,,0,7,0,0,,0,52,6,0,,0
431440705160068,177,13,0,14,0,64,8,0,7,0,113,5,0,7,0,103,9,0,8,0,37,66,5,4,0,0,5,3,0,0,0,8,24,30,41,0,0,,3,4,0,0,0,0,0,0,0,4,,3,0,0,0,0,0,18,0,0,,0,35,3,0,,0,72,6,0,8,0,52,4,0,3,0,6,0,0,,0,58,8,0,6,0,7,0,0,0,0,106,5,0,7,0
431440705160069,738,22,,21,,320,7,,11,,418,15,0,10,,327,6,0,6,0,149,178,4,,0,0,3,3,0,0,0,9,83,108,127,0,0,,,3,0,0,0,0,0,0,0,3,,,0,0,0,0,0,94,4,,4,0,88,,0,,0,309,8,,12,,247,9,0,3,0,32,0,0,,0,288,7,,9,,43,,0,,0,375,14,0,9,
431440705160070,382,15,0,12,0,186,7,0,6,0,196,8,0,6,0,156,5,0,8,0,93,63,,3,0,0,3,5,0,0,0,4,18,53,81,0,0,0,,4,0,0,0,0,0,0,0,,,4,0,0,0,0,0,47,0,0,,0,67,3,0,3,0,139,6,0,4,0,129,6,0,4,0,21,0,0,,0,165,7,0,5,0,8,0,0,0,0,188,8,0,6,0
431440705160071,380,5,0,9,0,157,,0,4,0,223,3,0,5,0,147,,0,4,0,78,69,0,,0,0,,,0,0,0,,23,37,86,0,0,0,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,36,,0,0,0,53,0,0,3,0,129,0,0,,0,162,4,0,4,0,13,0,0,0,0,144,,0,4,0,15,0,0,0,0,208,3,0,5,0
431440705160072,395,6,,11,,149,,,8,0,246,4,0,3,,165,,,5,,76,89,,,,0,3,,0,,0,5,18,49,93,0,0,0,,,0,0,,0,0,0,,0,3,0,0,0,,0,0,37,,0,4,0,59,3,0,3,0,125,,,4,,174,,0,0,0,9,0,0,,0,140,,,7,0,15,,0,,0,231,3,0,,
431440705160073,417,37,0,24,0,140,13,0,10,0,277,24,0,14,0,252,19,0,15,0,56,196,4,15,0,0,4,11,0,0,3,20,39,50,140,0,4,,5,8,0,0,0,0,0,0,,7,4,,0,0,0,0,0,27,3,0,3,0,95,14,0,7,0,121,11,0,10,0,174,9,0,4,0,6,,0,,0,134,12,0,8,0,11,0,0,,0,266,24,0,13,0
431440705160074,326,11,0,20,0,111,3,0,8,0,215,8,0,12,0,184,9,0,15,0,52,132,3,6,0,0,5,10,0,0,0,21,37,40,86,0,0,0,4,5,0,0,0,0,0,0,,5,3,5,0,0,0,0,0,28,0,0,,0,81,,0,5,0,109,4,0,8,0,108,6,0,5,0,11,0,0,0,0,100,3,0,8,0,10,0,0,,0,205,8,0,10,0
431440705160075,321,20,6,19,0,145,11,3,9,0,176,9,3,10,0,172,8,,10,0,70,102,4,4,0,,3,7,0,0,0,11,31,51,79,0,,,,3,0,0,,0,,0,0,5,,4,0,0,0,0,0,29,0,0,,0,53,4,0,4,0,120,10,4,9,0,119,6,,5,0,11,0,0,0,0,134,11,3,9,0,7,0,0,,0,169,9,3,9,0
431440705160076,242,13,0,24,0,78,5,0,10,0,164,8,0,14,0,148,8,0,9,0,42,106,,6,0,0,,7,0,0,0,9,20,44,75,0,0,,3,4,0,0,0,0,0,0,0,,3,5,0,0,0,0,0,14,,0,,0,47,3,0,7,0,78,5,0,8,0,103,4,0,8,0,4,,0,0,0,74,4,0,10,0,5,0,0,,0,159,8,0,13,0
431440705160077,246,21,0,13,0,88,6,0,4,0,158,15,0,9,0,148,13,0,8,0,41,107,,11,0,0,3,5,0,0,0,11,22,30,85,0,,,3,7,0,0,0,0,0,,3,0,,3,0,0,0,0,0,17,3,0,0,0,53,4,0,6,0,68,7,0,,0,108,7,0,5,0,6,,0,0,0,82,5,0,4,0,5,0,0,0,0,153,15,0,9,0
431440705160078,408,12,0,21,0,161,6,0,7,0,247,6,0,14,0,191,6,0,12,0,70,121,,4,0,0,3,9,0,0,0,5,24,60,102,0,0,,3,,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,34,,0,,0,64,4,0,3,0,143,5,0,10,0,167,,0,7,0,9,0,0,,0,152,6,0,6,0,11,,0,0,0,236,5,0,14,0
431440705160079,684,19,3,24,0,303,9,,9,0,381,10,,15,0,306,11,0,12,0,116,190,5,6,0,0,4,8,0,0,,4,59,107,135,0,0,6,3,,0,0,0,0,0,0,,,5,4,0,0,0,0,0,80,,0,4,0,88,4,0,5,0,294,8,,11,0,222,6,,4,0,27,,0,0,0,276,8,,9,0,26,0,0,,0,355,10,,13,0
431440705160080,417,,0,12,0,181,,0,6,0,236,0,0,6,0,176,,0,7,0,98,78,,0,0,0,5,,0,0,0,,27,52,96,0,0,0,,0,0,0,0,0,0,0,0,,4,,0,0,0,0,0,40,0,0,3,0,55,,0,,0,155,,0,7,0,167,0,0,,0,13,0,0,,0,168,,0,5,0,11,0,0,,0,225,0,0,5,0
